FECHA;AÑO;MES;DÍA;hora;Solar Rad (wat/m2);Temperature (*C);RH (%);Wind Dir (Deg);Wind Gust (km/h);Wind Speed (km/h);Rainfall (mm)
12/07/2013;2013;7;12;14:15;170,6;29,5;65,5;42;24;8;0
12/07/2013;2013;7;12;14:45;58,8;27,2;70,9;41;23;8;0
12/07/2013;2013;7;12;15:15;52,9;26,4;76,8;46;10;3;0
12/07/2013;2013;7;12;15:45;94,1;26,8;77,3;46;8;2;0
12/07/2013;2013;7;12;16:15;64,7;27,6;77,3;46;6;0;0
12/07/2013;2013;7;12;16:45;29,4;26,4;81,5;44;6;0;0
12/07/2013;2013;7;12;17:15;29,4;25,6;84,8;68;3;0;0
12/07/2013;2013;7;12;17:45;5,9;25,2;85,7;118;3;0;0
12/07/2013;2013;7;12;18:15;0;24;89,8;118;0;0;0
12/07/2013;2013;7;12;18:45;0;23,7;92,3;118;0;0;0
12/07/2013;2013;7;12;19:15;0;23,3;95,4;118;0;0;0
12/07/2013;2013;7;12;19:45;0;23,3;95,4;118;0;0;0
12/07/2013;2013;7;12;20:15;0;23,3;96,2;132;0;0;0
12/07/2013;2013;7;12;20:45;0;22,9;97,1;132;0;0;0
12/07/2013;2013;7;12;21:15;0;22,9;97,1;158;2;0;0
12/07/2013;2013;7;12;21:45;0;22,9;96,2;158;0;0;0
12/07/2013;2013;7;12;22:15;0;22,9;97,1;158;0;0;0
12/07/2013;2013;7;12;22:45;0;22,9;96,2;214;0;0;0
12/07/2013;2013;7;12;23:15;0;22,9;97,9;214;0;0;0,3
12/07/2013;2013;7;12;23:45;0;22,9;97,1;278;13;2;0
13/07/2013;2013;7;13;00:15;0;21,3;93,1;277;10;3;4,1
13/07/2013;2013;7;13;00:45;0;20,6;97,9;246;6;0;0
13/07/2013;2013;7;13;01:15;0;20,6;99,5;246;0;0;0
13/07/2013;2013;7;13;01:45;0;20,2;99,5;246;3;0;0
13/07/2013;2013;7;13;02:15;0;20,2;100;246;0;0;0
13/07/2013;2013;7;13;02:45;0;20,2;100;246;0;0;0
13/07/2013;2013;7;13;03:15;0;20,2;100;246;0;0;0
13/07/2013;2013;7;13;03:45;0;20,2;100;240;3;0;0
13/07/2013;2013;7;13;04:15;0;20,2;100;240;0;0;0
13/07/2013;2013;7;13;04:45;0;19,8;100;240;0;0;0
13/07/2013;2013;7;13;05:15;0;20,2;100;240;0;0;0
13/07/2013;2013;7;13;05:45;0;20,2;100;240;0;0;0
13/07/2013;2013;7;13;06:15;5,9;20,6;100;240;0;0;0
13/07/2013;2013;7;13;06:45;5,9;20,6;100;240;0;0;0
13/07/2013;2013;7;13;07:15;35,3;21,3;100;240;0;0;0
13/07/2013;2013;7;13;07:45;41,2;21,3;100;27;6;2;0
13/07/2013;2013;7;13;08:15;64,7;22,1;100;20;5;0;0
13/07/2013;2013;7;13;08:45;58,8;22,5;98,7;24;8;0;0
13/07/2013;2013;7;13;09:15;47,1;22,5;97,1;24;0;0;0
13/07/2013;2013;7;13;09:45;82,4;23,3;96,2;24;3;0;0
13/07/2013;2013;7;13;10:15;258,8;24,8;92,3;290;3;0;0
13/07/2013;2013;7;13;10:45;329,4;27,2;79,6;72;5;0;0
13/07/2013;2013;7;13;11:15;347,1;29,1;70,7;94;10;2;0
13/07/2013;2013;7;13;11:45;294,1;29,9;67,4;153;11;0;0
13/07/2013;2013;7;13;12:15;188,2;28,7;71,4;150;5;0;0
13/07/2013;2013;7;13;12:45;123,5;27,6;75,4;165;2;0;0
13/07/2013;2013;7;13;13:15;170,6;28;74,1;177;6;0;0
13/07/2013;2013;7;13;13:45;217,6;29,1;70,7;118;6;0;0
13/07/2013;2013;7;13;14:15;129,4;28,3;71,9;248;6;0;0
13/07/2013;2013;7;13;14:45;141,2;28,3;71,9;115;2;0;0
13/07/2013;2013;7;13;15:15;147,1;29,1;68,8;117;5;0;0
13/07/2013;2013;7;13;15:45;147,1;29,9;67,2;105;3;0;0
13/07/2013;2013;7;13;16:15;111,8;29,1;70,7;101;2;0;0
13/07/2013;2013;7;13;16:45;41,2;28,7;72,5;100;0;0;0
13/07/2013;2013;7;13;17:15;41,2;28;76,4;100;0;0;0
13/07/2013;2013;7;13;17:45;5,9;26,4;81,5;100;0;0;0
13/07/2013;2013;7;13;18:15;0;24,4;89,8;100;0;0;0
13/07/2013;2013;7;13;18:45;0;23,7;93,9;100;0;0;0
13/07/2013;2013;7;13;19:15;0;23,3;96,2;100;0;0;0
13/07/2013;2013;7;13;19:45;0;22,9;97,9;100;0;0;0
13/07/2013;2013;7;13;20:15;0;22,9;97,9;100;2;0;0
13/07/2013;2013;7;13;20:45;0;22,5;98,7;100;0;0;0
13/07/2013;2013;7;13;21:15;0;22,5;99,5;90;0;0;0
13/07/2013;2013;7;13;21:45;0;22,1;100;90;0;0;0
13/07/2013;2013;7;13;22:15;0;22,1;100;103;2;0;0
13/07/2013;2013;7;13;22:45;0;22,1;100;103;0;0;0
13/07/2013;2013;7;13;23:15;0;22,5;100;103;0;0;0
13/07/2013;2013;7;13;23:45;0;22,5;100;103;0;0;0
14/07/2013;2013;7;14;00:15;0;22,5;100;104;2;0;0
14/07/2013;2013;7;14;00:45;0;22,5;100;104;0;0;0
14/07/2013;2013;7;14;01:15;0;22,5;99,5;104;0;0;0
14/07/2013;2013;7;14;01:45;0;22,1;98,7;104;0;0;0
14/07/2013;2013;7;14;02:15;0;21,7;99,5;104;0;0;0
14/07/2013;2013;7;14;02:45;0;21,3;100;104;0;0;0
14/07/2013;2013;7;14;03:15;0;21,7;100;104;0;0;0
14/07/2013;2013;7;14;03:45;0;21,7;100;104;0;0;0
14/07/2013;2013;7;14;04:15;0;21,7;100;104;0;0;0
14/07/2013;2013;7;14;04:45;0;21,7;100;104;0;0;0
14/07/2013;2013;7;14;05:15;0;22,1;100;104;0;0;0
14/07/2013;2013;7;14;05:45;0;21,7;100;104;0;0;0
14/07/2013;2013;7;14;06:15;11,8;22,1;100;104;0;0;0
14/07/2013;2013;7;14;06:45;23,5;22,5;100;104;0;0;0
14/07/2013;2013;7;14;07:15;64,7;23,3;100;104;0;0;0
14/07/2013;2013;7;14;07:45;64,7;24;97,9;104;0;0;0
14/07/2013;2013;7;14;08:15;82,4;24,4;93,1;186;0;0;0
14/07/2013;2013;7;14;08:45;100;25,2;89,8;240;0;0;0
14/07/2013;2013;7;14;09:15;141,2;26,8;85,7;240;2;0;0
14/07/2013;2013;7;14;09:45;282,4;29,1;73,3;240;0;0;0
14/07/2013;2013;7;14;10:15;317,6;31,6;61,7;210;3;0;0
14/07/2013;2013;7;14;10:45;429,4;32,4;59,9;180;6;0;0
14/07/2013;2013;7;14;11:15;170,6;32,4;62,5;44;10;2;0
14/07/2013;2013;7;14;11:45;488,2;32,8;58,9;118;10;2;0
14/07/2013;2013;7;14;12:15;470,6;33,6;53,2;118;6;2;0
14/07/2013;2013;7;14;12:45;335,3;33,6;54,3;44;8;2;0
14/07/2013;2013;7;14;13:15;447,1;33,2;55,7;160;6;0;0
14/07/2013;2013;7;14;13:45;435,3;31,6;60,9;125;6;0;0
14/07/2013;2013;7;14;14:15;352,9;32,8;55,9;18;8;2;0
14/07/2013;2013;7;14;14:45;305,9;33,6;50,7;240;6;0;0
14/07/2013;2013;7;14;15:15;252,9;33,6;52,1;122;3;0;0
14/07/2013;2013;7;14;15:45;200;33,6;52,1;184;5;0;0
14/07/2013;2013;7;14;16:15;147,1;33,2;55,2;48;6;0;0
14/07/2013;2013;7;14;16:45;94,1;32,4;55,4;52;5;0;0
14/07/2013;2013;7;14;17:15;58,8;31,2;61,7;35;2;0;0
14/07/2013;2013;7;14;17:45;17,6;29,9;68,1;35;0;0;0
14/07/2013;2013;7;14;18:15;0;27,6;74,9;35;0;0;0
14/07/2013;2013;7;14;18:45;0;26,4;81,5;35;3;0;0
14/07/2013;2013;7;14;19:15;0;24,8;89;37;0;0;0
14/07/2013;2013;7;14;19:45;0;24,8;93,1;37;0;0;0
14/07/2013;2013;7;14;20:15;0;25,2;92,3;37;0;0;0
14/07/2013;2013;7;14;20:45;0;25,2;92,3;35;0;0;0
14/07/2013;2013;7;14;21:15;0;24,8;94,7;35;0;0;0
14/07/2013;2013;7;14;21:45;0;24,4;96,2;37;2;0;0
14/07/2013;2013;7;14;22:15;0;25,2;89;46;6;0;0
14/07/2013;2013;7;14;22:45;0;24,8;89;84;8;2;0
14/07/2013;2013;7;14;23:15;0;24;92,3;31;8;0;0
14/07/2013;2013;7;14;23:45;0;23,7;93,9;31;3;0;0
15/07/2013;2013;7;15;00:15;0;23,7;93,9;208;2;0;0
15/07/2013;2013;7;15;00:45;0;23,7;93,9;21;5;0;0
15/07/2013;2013;7;15;01:15;0;23,3;92,3;70;5;0;1,5
15/07/2013;2013;7;15;01:45;0;22,1;98,7;229;10;0;29,2
15/07/2013;2013;7;15;02:15;0;21,7;99,5;252;10;2;3,8
15/07/2013;2013;7;15;02:45;0;21,7;100;252;6;0;4,6
15/07/2013;2013;7;15;03:15;0;21,3;100;252;8;2;2,8
15/07/2013;2013;7;15;03:45;0;21,7;100;252;0;0;0
15/07/2013;2013;7;15;04:15;0;21,7;100;252;2;0;1,3
15/07/2013;2013;7;15;04:45;0;21,7;100;243;2;0;0
15/07/2013;2013;7;15;05:15;0;21,3;100;245;8;2;3,8
15/07/2013;2013;7;15;05:45;0;21,3;100;245;5;0;0
15/07/2013;2013;7;15;06:15;0;21,3;100;245;2;0;0
15/07/2013;2013;7;15;06:45;17,6;21,3;100;239;5;2;0
15/07/2013;2013;7;15;07:15;29,4;21,7;100;212;8;3;0
15/07/2013;2013;7;15;07:45;47,1;21,7;98,7;252;8;2;0
15/07/2013;2013;7;15;08:15;58,8;22,5;96,2;252;6;2;0
15/07/2013;2013;7;15;08:45;88,2;23,3;93,9;252;8;2;0
15/07/2013;2013;7;15;09:15;94,1;24;88,2;290;6;2;0
15/07/2013;2013;7;15;09:45;94,1;24,4;84,8;284;6;2;0
15/07/2013;2013;7;15;10:15;94,1;24,8;83,5;252;3;0;0
15/07/2013;2013;7;15;10:45;217,6;26,4;77,3;295;8;2;0
15/07/2013;2013;7;15;11:15;323,5;27,6;75,9;277;6;2;0
15/07/2013;2013;7;15;11:45;364,7;27,6;73,7;252;11;3;0
15/07/2013;2013;7;15;12:15;258,8;28,7;69,5;343;6;2;0
15/07/2013;2013;7;15;12:45;211,8;28;70,5;283;6;2;0
15/07/2013;2013;7;15;13:15;505,9;29,1;67,4;229;6;2;0
15/07/2013;2013;7;15;13:45;305,9;29,5;64,6;262;11;3;0
15/07/2013;2013;7;15;14:15;417,6;30,8;62,6;250;14;3;0
15/07/2013;2013;7;15;14:45;305,9;31,2;59,4;240;16;3;0
15/07/2013;2013;7;15;15:15;258,8;31,2;59,2;187;11;2;0
15/07/2013;2013;7;15;15:45;200;31,6;58,3;250;8;0;0
15/07/2013;2013;7;15;16:15;152,9;32,4;57,1;187;2;0;0
15/07/2013;2013;7;15;16:45;100;31,2;58,1;174;2;0;0
15/07/2013;2013;7;15;17:15;35,3;30,4;62,5;84;0;0;0
15/07/2013;2013;7;15;17:45;5,9;27,2;75,1;84;0;0;0
15/07/2013;2013;7;15;18:15;0;25,2;82,6;319;0;0;0
15/07/2013;2013;7;15;18:45;0;24,8;87,8;319;0;0;0
15/07/2013;2013;7;15;19:15;0;24,4;92,3;321;0;0;0
15/07/2013;2013;7;15;19:45;0;24,4;93,1;325;0;0;0
15/07/2013;2013;7;15;20:15;0;24;94,7;325;0;0;0
15/07/2013;2013;7;15;20:45;0;24;93,9;58;6;0;0
15/07/2013;2013;7;15;21:15;0;24;94,7;148;10;2;0
15/07/2013;2013;7;15;21:45;0;22,5;95,4;150;6;0;0,3
15/07/2013;2013;7;15;22:15;0;22,5;97,9;159;6;0;0
15/07/2013;2013;7;15;22:45;0;22,1;97,9;107;2;0;0
15/07/2013;2013;7;15;23:15;0;22,1;99,5;252;6;0;0
15/07/2013;2013;7;15;23:45;0;22,1;97,9;222;6;2;0
16/07/2013;2013;7;16;00:15;0;22,1;97,1;252;11;2;0
16/07/2013;2013;7;16;00:45;0;22,1;97,9;263;6;2;0
16/07/2013;2013;7;16;01:15;0;22,1;98,7;250;5;0;0
16/07/2013;2013;7;16;01:45;0;22,1;98,7;250;3;0;0
16/07/2013;2013;7;16;02:15;0;21,7;99,5;250;0;0;0
16/07/2013;2013;7;16;02:45;0;21,7;99,5;250;2;0;0
16/07/2013;2013;7;16;03:15;0;21,3;100;250;0;0;0
16/07/2013;2013;7;16;03:45;0;21,3;100;250;0;0;0
16/07/2013;2013;7;16;04:15;0;21,3;100;250;0;0;0
16/07/2013;2013;7;16;04:45;0;21,3;100;250;0;0;0
16/07/2013;2013;7;16;05:15;0;21,3;100;250;0;0;0
16/07/2013;2013;7;16;05:45;0;21,7;100;250;0;0;0
16/07/2013;2013;7;16;06:15;11,8;21,7;100;250;0;0;0
16/07/2013;2013;7;16;06:45;23,5;22,5;100;250;0;0;0
16/07/2013;2013;7;16;07:15;76,5;23,3;100;250;0;0;0
16/07/2013;2013;7;16;07:45;105,9;24,4;97,1;170;2;0;0
16/07/2013;2013;7;16;08:15;111,8;25,2;87,8;98;2;0;0
16/07/2013;2013;7;16;08:45;117,6;26,4;84;80;3;0;0
16/07/2013;2013;7;16;09:15;194,1;27,6;81,2;107;5;0;0
16/07/2013;2013;7;16;09:45;105,9;27,6;80,4;100;5;0;0
16/07/2013;2013;7;16;10:15;88,2;26;84,3;120;5;0;0,5
16/07/2013;2013;7;16;10:45;123,5;26;84,8;110;6;0;0
16/07/2013;2013;7;16;11:15;241,2;27,6;79,2;136;13;3;0
16/07/2013;2013;7;16;11:45;429,4;28;76,8;124;11;2;0
16/07/2013;2013;7;16;12:15;235,3;29,1;71,6;150;11;2;0
16/07/2013;2013;7;16;12:45;447,1;29,9;68,8;191;8;2;0
16/07/2013;2013;7;16;13:15;217,6;30,8;66,2;105;5;2;0
16/07/2013;2013;7;16;13:45;100;27,6;70,5;291;11;3;0
16/07/2013;2013;7;16;14:15;111,8;25,6;81,5;329;16;3;0
16/07/2013;2013;7;16;14:45;370,6;27,6;75,9;257;11;3;0
16/07/2013;2013;7;16;15:15;135,3;27,2;74,3;10;8;2;0
16/07/2013;2013;7;16;15:45;111,8;26,8;77,3;283;8;0;0
16/07/2013;2013;7;16;16:15;17,6;26;81,2;143;13;0;0
16/07/2013;2013;7;16;16:45;17,6;22,9;93,9;124;10;2;1
16/07/2013;2013;7;16;17:15;29,4;22,5;97,1;155;6;0;1,8
16/07/2013;2013;7;16;17:45;0;22,5;97,9;250;10;0;0,3
16/07/2013;2013;7;16;18:15;0;22,1;98,7;243;3;0;0,5
16/07/2013;2013;7;16;18:45;0;22,1;99,5;250;5;0;0
16/07/2013;2013;7;16;19:15;0;22,1;99,5;252;2;0;0,3
16/07/2013;2013;7;16;19:45;0;22,5;99,5;260;0;0;0
16/07/2013;2013;7;16;20:15;0;22,5;99,5;257;0;0;0
16/07/2013;2013;7;16;20:45;0;22,5;99,5;257;0;0;0
16/07/2013;2013;7;16;21:15;0;22,5;99,5;257;0;0;0
16/07/2013;2013;7;16;21:45;0;22,5;100;257;0;0;0
16/07/2013;2013;7;16;22:15;0;22,5;100;257;0;0;0
16/07/2013;2013;7;16;22:45;0;22,5;100;257;0;0;0
16/07/2013;2013;7;16;23:15;0;22,5;100;257;0;0;0
16/07/2013;2013;7;16;23:45;0;22,5;100;257;0;0;0
17/07/2013;2013;7;17;00:15;0;22,5;100;257;0;0;0
17/07/2013;2013;7;17;00:45;0;22,1;100;294;0;0;0
17/07/2013;2013;7;17;01:15;0;22,1;100;315;2;0;0
17/07/2013;2013;7;17;01:45;0;22,1;99,5;315;0;0;0
17/07/2013;2013;7;17;02:15;0;22,5;99,5;315;2;0;0
17/07/2013;2013;7;17;02:45;0;22,1;99,5;307;2;0;0
17/07/2013;2013;7;17;03:15;0;22,1;100;307;0;0;0
17/07/2013;2013;7;17;03:45;0;22,1;100;307;0;0;0
17/07/2013;2013;7;17;04:15;0;22,1;100;307;0;0;0
17/07/2013;2013;7;17;04:45;0;22,1;100;307;0;0;0
17/07/2013;2013;7;17;05:15;0;22,1;100;307;0;0;0
17/07/2013;2013;7;17;05:45;0;22,1;100;307;0;0;0
17/07/2013;2013;7;17;06:15;5,9;22,1;100;307;0;0;0
17/07/2013;2013;7;17;06:45;17,6;22,5;100;307;0;0;0
17/07/2013;2013;7;17;07:15;35,3;22,9;100;307;0;0;0
17/07/2013;2013;7;17;07:45;64,7;23,7;100;307;0;0;0
17/07/2013;2013;7;17;08:15;111,8;24,4;98,7;69;3;0;0
17/07/2013;2013;7;17;08:45;147,1;26,4;84,8;121;3;0;0
17/07/2013;2013;7;17;09:15;141,2;26,4;83,1;128;3;0;0
17/07/2013;2013;7;17;09:45;205,9;27,2;81,8;141;5;0;0
17/07/2013;2013;7;17;10:15;182,4;27,6;76,8;107;5;0;0
17/07/2013;2013;7;17;10:45;182,4;27,6;77;70;3;0;0
17/07/2013;2013;7;17;11:15;211,8;28,3;75,1;257;3;0;0
17/07/2013;2013;7;17;11:45;229,4;29,1;73,5;260;2;0;0
17/07/2013;2013;7;17;12:15;294,1;29,5;70,7;52;6;0;0
17/07/2013;2013;7;17;12:45;258,8;29,5;67,9;56;8;2;0
17/07/2013;2013;7;17;13:15;264,7;32,4;63,8;333;5;0;0
17/07/2013;2013;7;17;13:45;523,5;32;62,8;20;5;0;0
17/07/2013;2013;7;17;14:15;447,1;30,8;64,2;23;5;0;0
17/07/2013;2013;7;17;14:45;364,7;31,6;59,2;273;6;0;0
17/07/2013;2013;7;17;15:15;258,8;32;58,4;353;5;0;0
17/07/2013;2013;7;17;15:45;147,1;31,2;62;107;0;0;0
17/07/2013;2013;7;17;16:15;47,1;29,5;66;98;5;0;0
17/07/2013;2013;7;17;16:45;35,3;27,6;71,6;93;14;0;0
17/07/2013;2013;7;17;17:15;23,5;25,2;82,6;101;11;2;0
17/07/2013;2013;7;17;17:45;5,9;24,4;86,1;135;6;0;0
17/07/2013;2013;7;17;18:15;0;23,7;89,8;145;5;0;0
17/07/2013;2013;7;17;18:45;0;23,7;92,3;145;0;0;0
17/07/2013;2013;7;17;19:15;0;23,7;93,9;250;5;0;0
17/07/2013;2013;7;17;19:45;0;23,7;93,9;250;2;0;0
17/07/2013;2013;7;17;20:15;0;23,7;93,9;250;0;0;0
17/07/2013;2013;7;17;20:45;0;23,3;94,7;250;2;0;0
17/07/2013;2013;7;17;21:15;0;22,9;97,9;250;0;0;0
17/07/2013;2013;7;17;21:45;0;22,9;98,7;250;0;0;0
17/07/2013;2013;7;17;22:15;0;22,5;99,5;250;0;0;0
17/07/2013;2013;7;17;22:45;0;22,1;99,5;250;0;0;0
17/07/2013;2013;7;17;23:15;0;22,1;100;250;0;0;0
17/07/2013;2013;7;17;23:45;0;21,7;100;250;0;0;0
18/07/2013;2013;7;18;00:15;0;21,7;100;250;0;0;0
18/07/2013;2013;7;18;00:45;0;22,1;100;250;0;0;0
18/07/2013;2013;7;18;01:15;0;22,1;100;250;0;0;0
18/07/2013;2013;7;18;01:45;0;22,1;100;250;0;0;0
18/07/2013;2013;7;18;02:15;0;22,5;100;250;0;0;0
18/07/2013;2013;7;18;02:45;0;22,5;100;250;0;0;0
18/07/2013;2013;7;18;03:15;0;22,5;100;250;0;0;0
18/07/2013;2013;7;18;03:45;0;22,5;100;250;0;0;0
18/07/2013;2013;7;18;04:15;0;22,5;100;250;0;0;0
18/07/2013;2013;7;18;04:45;0;22,5;100;250;0;0;0
18/07/2013;2013;7;18;05:15;0;22,5;100;250;0;0;1,5
18/07/2013;2013;7;18;05:45;0;22,1;100;250;0;0;0
18/07/2013;2013;7;18;06:15;11,8;22,5;100;250;0;0;0
18/07/2013;2013;7;18;06:45;23,5;22,5;100;28;2;0;0
18/07/2013;2013;7;18;07:15;58,8;23,3;100;10;8;2;0
18/07/2013;2013;7;18;07:45;70,6;23,7;100;23;11;2;0
18/07/2013;2013;7;18;08:15;70,6;23,7;97,9;326;11;3;0
18/07/2013;2013;7;18;08:45;135,3;24,4;87,8;345;10;2;0
18/07/2013;2013;7;18;09:15;164,7;25,2;84;340;13;2;0
18/07/2013;2013;7;18;09:45;376,5;26,4;80,4;357;5;0;0
18/07/2013;2013;7;18;10:15;441,2;29,5;70,7;287;5;0;0
18/07/2013;2013;7;18;10:45;405,9;29,9;65,5;48;8;2;0
18/07/2013;2013;7;18;11:15;258,8;30,4;65,5;37;11;2;0
18/07/2013;2013;7;18;11:45;282,4;29,5;67,9;48;11;3;0
18/07/2013;2013;7;18;12:15;258,8;29,9;66,9;345;8;2;0
18/07/2013;2013;7;18;12:45;452,9;31,2;61,9;56;10;2;0
18/07/2013;2013;7;18;13:15;423,5;32,8;60,7;37;11;2;0
18/07/2013;2013;7;18;13:45;394,1;32,4;59,4;349;10;2;0
18/07/2013;2013;7;18;14:15;358,8;34,1;56,8;6;11;2;0
18/07/2013;2013;7;18;14:45;241,2;32,4;59,9;58;11;2;0
18/07/2013;2013;7;18;15:15;188,2;31,2;63;10;8;2;0
18/07/2013;2013;7;18;15:45;105,9;29,9;66,6;52;14;6;0
18/07/2013;2013;7;18;16:15;76,5;28,3;73,7;41;24;5;0
18/07/2013;2013;7;18;16:45;52,9;26,4;83,5;132;24;8;0
18/07/2013;2013;7;18;17:15;35,3;25,6;86,6;84;13;2;0
18/07/2013;2013;7;18;17:45;0;24,4;92,3;41;18;5;0
18/07/2013;2013;7;18;18:15;0;23,7;94,7;51;11;2;0
18/07/2013;2013;7;18;18:45;0;23,7;96,2;259;5;0;0
18/07/2013;2013;7;18;19:15;0;23,3;97,1;259;0;0;0
18/07/2013;2013;7;18;19:45;0;23,3;98,7;259;0;0;0
18/07/2013;2013;7;18;20:15;0;22,9;99,5;257;0;0;0
18/07/2013;2013;7;18;20:45;0;22,9;99,5;257;0;0;0
18/07/2013;2013;7;18;21:15;0;22,9;99,5;259;0;0;0
18/07/2013;2013;7;18;21:45;0;22,9;99,5;250;2;0;0,3
18/07/2013;2013;7;18;22:15;0;22,9;99,5;250;0;0;0
18/07/2013;2013;7;18;22:45;0;22,9;100;250;0;0;0
18/07/2013;2013;7;18;23:15;0;22,5;100;250;0;0;0
18/07/2013;2013;7;18;23:45;0;22,5;100;250;0;0;0
19/07/2013;2013;7;19;00:15;0;22,1;100;91;13;3;11,4
19/07/2013;2013;7;19;00:45;0;21,7;100;52;6;0;5,1
19/07/2013;2013;7;19;01:15;0;21,7;100;148;8;2;1,3
19/07/2013;2013;7;19;01:45;0;22,1;100;148;0;0;0,8
19/07/2013;2013;7;19;02:15;0;21,7;100;148;0;0;0
19/07/2013;2013;7;19;02:45;0;22,1;100;148;0;0;0
19/07/2013;2013;7;19;03:15;0;22,1;100;174;0;0;0
19/07/2013;2013;7;19;03:45;0;22,1;100;174;0;0;0
19/07/2013;2013;7;19;04:15;0;21,7;100;174;0;0;0,3
19/07/2013;2013;7;19;04:45;0;22,1;100;174;0;0;0
19/07/2013;2013;7;19;05:15;0;22,1;100;174;0;0;3,3
19/07/2013;2013;7;19;05:45;0;22,1;100;226;0;0;1
19/07/2013;2013;7;19;06:15;0;22,1;100;226;0;0;0
19/07/2013;2013;7;19;06:45;0;22,1;100;55;3;0;2,8
19/07/2013;2013;7;19;07:15;0;20,2;100;122;27;3;19,6
19/07/2013;2013;7;19;07:45;0;20,2;100;305;3;0;5,8
19/07/2013;2013;7;19;08:15;5,9;20,6;100;250;5;0;2,5
19/07/2013;2013;7;19;08:45;17,6;20,6;100;276;8;2;0,5
19/07/2013;2013;7;19;09:15;11,8;21;100;266;6;2;0,3
19/07/2013;2013;7;19;09:45;11,8;21,3;100;291;8;2;2,8
19/07/2013;2013;7;19;10:15;105,9;21,3;100;270;5;0;2,3
19/07/2013;2013;7;19;10:45;129,4;22,5;100;240;5;0;0
19/07/2013;2013;7;19;11:15;129,4;23,3;98,7;266;5;0;0,5
19/07/2013;2013;7;19;11:45;205,9;24;93,1;266;0;0;0
19/07/2013;2013;7;19;12:15;200;25,2;86,1;56;6;0;0
19/07/2013;2013;7;19;12:45;164,7;25,2;84,3;35;6;2;0
19/07/2013;2013;7;19;13:15;135,3;25,2;83,5;343;5;0;0
19/07/2013;2013;7;19;13:45;135,3;26;83,1;343;0;0;0
19/07/2013;2013;7;19;14:15;111,8;26;80,4;343;0;0;0
19/07/2013;2013;7;19;14:45;105,9;25,6;83,1;62;3;0;0
19/07/2013;2013;7;19;15:15;117,6;26,4;80,4;62;2;0;0
19/07/2013;2013;7;19;15:45;111,8;26,4;79,6;30;3;0;0
19/07/2013;2013;7;19;16:15;88,2;26,8;79,6;357;0;0;0
19/07/2013;2013;7;19;16:45;52,9;26;83,1;356;0;0;0
19/07/2013;2013;7;19;17:15;29,4;25,2;85,7;356;0;0;0
19/07/2013;2013;7;19;17:45;5,9;24,4;90,6;356;0;0;0
19/07/2013;2013;7;19;18:15;0;23,7;95,4;356;0;0;0
19/07/2013;2013;7;19;18:45;0;23,3;97,9;356;0;0;0
19/07/2013;2013;7;19;19:15;0;23,3;99,5;356;0;0;0
19/07/2013;2013;7;19;19:45;0;22,9;99,5;356;0;0;0
19/07/2013;2013;7;19;20:15;0;22,9;100;356;0;0;0
19/07/2013;2013;7;19;20:45;0;22,5;100;356;0;0;0
19/07/2013;2013;7;19;21:15;0;22,5;100;356;0;0;0
19/07/2013;2013;7;19;21:45;0;22,5;100;356;0;0;0
19/07/2013;2013;7;19;22:15;0;22,1;100;356;0;0;0
19/07/2013;2013;7;19;22:45;0;22,5;100;356;0;0;0
19/07/2013;2013;7;19;23:15;0;22,1;100;356;0;0;0
19/07/2013;2013;7;19;23:45;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;00:15;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;00:45;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;01:15;0;22,1;100;356;2;0;0
20/07/2013;2013;7;20;01:45;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;02:15;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;02:45;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;03:15;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;03:45;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;04:15;0;22,1;100;356;0;0;0
20/07/2013;2013;7;20;04:45;0;22,1;100;356;0;0;0,5
20/07/2013;2013;7;20;05:15;0;22,1;100;252;6;0;4,3
20/07/2013;2013;7;20;05:45;0;21,7;100;304;5;0;4,3
20/07/2013;2013;7;20;06:15;0;21;100;25;14;5;7,4
20/07/2013;2013;7;20;06:45;0;21,3;100;339;8;2;2,3
20/07/2013;2013;7;20;07:15;5,9;21,3;100;25;8;2;0,8
20/07/2013;2013;7;20;07:45;41,2;21,3;100;350;6;0;0,5
20/07/2013;2013;7;20;08:15;100;22,1;100;330;5;0;0,3
20/07/2013;2013;7;20;08:45;111,8;23,3;98,7;352;3;0;0
20/07/2013;2013;7;20;09:15;205,9;24;91,5;14;8;2;0
20/07/2013;2013;7;20;09:45;223,5;26;83,5;10;5;0;0
20/07/2013;2013;7;20;10:15;241,2;26,8;77,3;345;2;0;0
20/07/2013;2013;7;20;10:45;288,2;27,6;77,3;260;3;0;0
20/07/2013;2013;7;20;11:15;158,8;27,2;76,8;297;8;0;0
20/07/2013;2013;7;20;11:45;135,3;26,8;77,3;288;0;0;0
20/07/2013;2013;7;20;12:15;111,8;27,2;76,4;288;0;0;0
20/07/2013;2013;7;20;12:45;223,5;27,6;78,9;48;2;0;0
20/07/2013;2013;7;20;13:15;570,6;30,4;70;21;6;0;0
